Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
4801211318,EAM8945,NY,PAS,09/19/2022,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,1107A,,BK,,,WB SHORE ROAD DR @ 4,TH AVE,0,1180,B,T,,,,GY,,2003,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786029269,KNJ2813,NY,PAS,07/08/2022,36,4DSD,HYUND,V,0,0,0,0,,0,0,0,,,1041A,,BK,,,SB RALPH AVE @ BEVER,LEY RD,0,1180,B,T,,,,GY,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4028433060,GPK9446,NY,PAS,01/18/2023,5,CONV,BMW,V,0,0,0,0,,0,0,0,,,0100P,,BK,,,NB SMITH ST @ FULTON, MALL,0,1111,C,T,,,,BL,,2011,,0,,BUS LANE VIOLATION,,,
8935847227,9F98E2,TN,PAS,11/25/2022,48,4DSD,ACURA,T,72030,0,0,20220688,75.0,75,75,368589,MTTF,D,0802A,,K,I,S,Powell St,5ft W/of Dumont Ave,0,408,E9,,YYYYYYY,,,BLACK,,0,,0,09,48-Bike Lane,,,
8899376384,83525MH,NY,COM,09/16/2022,47,VAN,FRUEH,T,34070,10610,10810,88888888,10.0,10,10,374602,T102,N,0455P,,NY,F,225,W 15th St,,0,408,L2,, YYYYYY,0700A,0700P,BROWN,,2016,,0,05,47-Double PKG-Midtown(Com Veh),,,
4816284485,KSN5374,NY,PAS,12/08/2022,36,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,0310P,,BK,,,NB CONEY ISLAND AVE,@ KERMIT PL,0,1180,B,T,,,,GY,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4799148527,F63RBE,NJ,PAS,09/10/2022,36,UT,FORD,V,0,0,0,0,,0,0,0,,,0745A,,BK,,,SB CYPRESS HILLS ST,@ JAMAICA AVE,0,1180,B,T,,,,,,2022,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4800142398,2BMP83,MA,PAS,09/11/2022,36,SD,HONDA,V,17050,40404,40404,0,,0,0,0,,,0500A,,MN,,,SB BOWERY @ E 3RD ST,,0,1180,B,T,,,,,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4788091756,KBT5820,NY,OMS,07/18/2022,36,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,1118A,,BK,,,WB FLATLANDS AVE @ W,ILLIAMS AVE,0,1180,B,T,,,,GY,,2022,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4805396441,HRH5580,NY,PAS,10/10/2022,36,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0623A,,BK,,,SB KNAPP ST @ HARKNE,SS AVE,0,1180,B,T,,,,GY,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9015178641,1B771,RI,PAS,11/23/2022,74,4DSD,HYUND,T,19370,10210,10110,20220288,23.0,23,23,355162,T103,EE,1147A,,NY,O,239,E 121st St,,0,408,J2,,YYYYYYY,,,BLACK,,0,,0,35,74A-Improperly Displayed Plate,,,
4786421650,KEE6314,NY,PAS,07/11/2022,36,SUBN,ROVER,V,0,0,0,0,,0,0,0,,,0146P,,QN,,,NB 58TH ST @ 47TH AV,E,0,1180,B,T,,,,GY,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9000310635,KPZ4362,NY,PAS,07/20/2022,14,PICK,RAM,T,73690,80330,56030,20231008,77.0,77,77,357358,T301,D,0713A,,K,F,158,Rogers Ave,,0,408,C,, YYYYY,0700A,1000A,RD,,2018,,0,P,14-No Standing,,,
4810509746,EFE4911,NY,PAS,11/05/2022,36,4DSD,LEXUS,V,0,0,0,0,,0,0,0,,,0339P,,QN,,,WB UNION TPK @ 235TH, ST,0,1180,B,T,,,,GY,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
2009016051,JDZ8939,NY,PAS,11/16/2022,21,SUBN,LEXUS,S,13140,19040,19090,20241106,112.0,112,0,556155,QW06,,0821A,00000,Qns,F,97-32,63 ROAD,,0,408,d1,,,0800A,0830A,GY,,2013,,0,,No Parking Street Cleaning,,,
4817424795,T661423C,NY,OMT,12/16/2022,36,4DSD,HYUND,V,0,0,0,0,,0,0,0,,,0312A,,QN,,,WB HORACE HARDING EX,PWY @ SPRINGFIELD BL,0,1180,B,T,,,,GY,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9017913563,16210TC,NY,TRC,11/12/2022,69,TRAC,PETER,T,10510,34270,34290,20230131,13.0,13,13,373676,T102,X,1026A,,NY,F,761,6th Ave,,0,408,H1,, YYYYYY,0700A,0700P,RD,,2013,106074,0,18,69-Fail to Dsp Prking Mtr Rcpt,,,
4809631990,HCS3000,NY,PAS,11/02/2022,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0715A,,MN,,,WB W 66TH ST @ AMSTE,RDAM AVE,0,1180,B,T,,,,RD,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4804268534,LXY2339,PA,PAS,10/04/2022,36,SDN,HONDA,V,0,0,0,0,,0,0,0,,,0756P,,QN,,,WB 57TH AVE @ 94TH S,T,0,1180,B,T,,,,,,2006,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8907589320,GGF2373,NY,PAS,08/04/2022,71,4DSD,NISSA,T,0,0,0,20230613,70.0,70,70,365795,T302,I,0113P,,K,I,S,Snyder Ave,200ft E/of Flatbush,0,408,J6,,YYYYYYY,,,BK,,1999,,0,08,71A-Insp Sticker Expired (NYS),,,
9010427043,AL78263,AZ,PAS,10/14/2022,38,VAN,CHEVR,T,25090,13810,16310,88888888,7.0,7,7,373790,T105,I,0116P,,NY,O,81,Ludlow St,,0,408,H1,, YYYYYY,0900A,0700P,WHITE,,0,104262,0,043,38-Failure to Dsplay Meter Rec,,,
4027789556,KYT2588,NY,PAS,12/12/2022,5,SUBN,ME/BE,V,0,0,0,0,,0,0,0,,,1007A,,MN,,,WB W 125TH ST @ ADAM, CLAYTON POWELL JR B,0,1111,C,T,,,,BL,,2017,,0,,BUS LANE VIOLATION,,,
9028961008,CTQ2654,GA,PAS,01/24/2023,21,4DSD,ME/BE,T,36170,24690,10610,20230788,28.0,28,28,357722,T103,D,0915A,,NY,F,162,W 120th St,,0,408,D1,,  Y  Y,0830A,1000A,WHITE,,0,,0,24,21-No Parking (street clean),,,
8571282420,LONG1688,NY,OMT,07/01/2022,38,4DSD,TOYOT,T,5580,9080,9130,20220731,72.0,72,72,363495,T302,C,1158A,,K,F,5013,5th Ave,,0,408,H1,, YYYYYY,0830A,0700P,WH,,2019,310883,0,49,38-Failure to Dsplay Meter Rec,,,
4807796835,HLM5942,NY,PAS,10/23/2022,36,SUBN,LEXUS,V,0,0,0,0,,0,0,0,,,1019A,,QN,,,SB 164TH ST @ 59TH A,VE,0,1180,B,T,,,,RD,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4790168219,GPJ6443,NY,PAS,08/05/2022,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0137P,,BX,,,EB BRUCKNER BLVD @ W,HITE PLAINS RD,0,1180,B,T,,,,,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
5121291012,KEK3018,NY,PAS,06/06/2022,7,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,1123A,,BK,,,4TH AVE (N/B) @ 18TH, ST,0,1111,D,T,,,,WH,,2018,,0,,FAILURE TO STOP AT RED LIGHT,,,
9024669248,KVZ4355,NY,PAS,01/03/2023,20,4DSD,HYUND,T,54190,19890,62990,20240223,103.0,103,103,366506,T402,R,0122P,,Q,O,106-07,Liverpool St,,0,408,D,,YYYYYYY,,,BR,,2016,,0,S,20A-No Parking (Non-COM),,,
5123103132,JRC5832,NY,PAS,09/03/2022,7,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0704A,,BK,,,REMSEN AVE (N/B) @ W,INTHROP ST,0,1111,D,T,,,,BK,,2019,,0,,FAILURE TO STOP AT RED LIGHT,,,
8934460910,2JX463,MA,APP,08/31/2022,14,4DSD,NS,T,34590,10910,16920,20228888,14.0,14,14,331874,T506,X,0753A,,NY,F,403,W 41st St,,0,408,C,, YYYYY,0700A,1000A,GREY,,0,,0,01,14-No Standing,,,
8861723500,XKWV97,NJ,PAS,10/19/2022,42,SUBN,FORD,T,34690,0,0,88888888,18.0,18,18,363124,T106,N,0315P,0247P,NY,I,S,W 46th St,55ft E/of Madison Av,0,408,H1,, YYYYY,0700A,0600P,SILVE,,0,104855,0,03,42-Exp Meter (Com Zone),,,
9011224486,X91MPL,NJ,PAS,10/27/2022,14,4DSD,TOYOT,T,17090,37790,58890,88888888,102.0,102,102,355098,T402,C,0845A,,Q,O,14210,84th Dr,,0,408,C,,YYYYYYY,,,GREY,,0,,0,11,14-No Standing,,,
4800753363,KTF6057,NY,PAS,09/18/2022,36,SUBN,SUBAR,V,0,0,0,0,,0,0,0,,,0802A,,QN,,,EB BEACH CHANNEL DR,@ B 135TH ST,0,1180,B,T,,,,GY,,2011,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8916985171,KEM2895,NY,PAS,01/20/2023,46,SUBN,HONDA,T,77150,47520,57720,20240825,49.0,49,49,367921,T201,Y,1121A,,BX,F,2176,White Plains Rd,,0,408,F1,,YYYYYYY,,,BK,,2020,,0,01,46A-Double Parking (Non-COM),,,
8933835660,2807207,IN,PAS,07/18/2022,19,TRAC,INTER,T,10610,34750,34770,20228888,18.0,18,18,370868,T106,G,0806A,,NY,F,750,7th Ave,,0,408,C3,,YYYYYYY,,,WHITE,,0,,0,04,19-No Stand (bus stop),,,
4798429430,U32RBX,NJ,PAS,09/07/2022,36,SD,CHEVR,V,0,0,0,0,,0,0,0,,,0908P,,MN,,,SB RIVERSIDE DR @ W,148TH ST,0,1180,B,T,,,,,,2022,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4793027192,JRD6101,NY,PAS,08/16/2022,36,SUBN,VOLVO,V,0,0,0,0,,0,0,0,,,1127A,,BX,,,SB HENRY HUDSON PKWY, W @ MANHATTAN COLLE,0,1180,B,T,,,,BK,,2010,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9022643610,KNY6450,NY,PAS,01/05/2023,40,4DSD,TOYOT,T,44890,0,0,20230715,6.0,6,6,370253,T102,S,0504P,,NY,I,E,Laguardia Pl,40ft N/of W 3rd St,0,408,E2,,YYYYYYY,,,WH,,2010,,6,57,40-Fire Hydrant,,,
4800493249,HYA1754,NY,PAS,09/16/2022,36,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0924A,,QN,,,SB 164TH ST @ JEWEL,AVE,0,1180,B,T,,,,GY,,2009,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8802899447,48420MN,NY,COM,06/29/2022,70,VAN,FORD,T,10410,17730,17750,20211031,14.0,14,14,363141,T106,M,1224P,,NY,F,411,5th Ave,,0,408,J3,,YYYYYYY,,,WH,,2020,,0,19,70A-Reg. Sticker Expired (NYS),,,
8907043978,JKJ2438,NY,PAS,07/29/2022,21,SUBN,NISSA,T,7240,17140,17340,20230706,115.0,115,115,354088,T401,L,1144A,,Q,O,84-01,25th Ave,,0,408,D1,,     Y,1130A,0100P,RD,,2015,,0,L,21-No Parking (street clean),,,
8882045778,GVH0642,PA,PAS,12/21/2022,40,4DSD,INFIN,T,19040,8590,8790,20091088,115.0,115,115,355637,T401,M,0645A,,Q,F,35-05,97th St,,0,408,E2,,YYYYYYY,,,RED,,0,,6,O,40-Fire Hydrant,,,
9018853033,GST8992,NY,PAS,12/09/2022,71,4DSD,FORD,T,24590,0,0,20221109,34.0,34,34,340095,T800,A2,0146A,,NY,I,W,Laurel Hill Ter,10ft N/of W 186th St,0,408,J6,,YYYYYYY,,,GY,,2005,,0,F,71A-Insp Sticker Expired (NYS),,,
9005275030,KFS2242,NY,PAS,08/24/2022,71,SUBN,BMW,T,0,0,0,20221112,42.0,42,42,358145,T801,A,1108P,,BX,I,W,Union Ave,10ft S/of E 166th St,0,408,J6,,YYYYYYY,,,BK,,2012,,0,40,71A-Insp Sticker Expired (NYS),,,
4026924725,T767023C,NY,OMT,10/18/2022,5,SUBN,ME/BE,V,0,0,0,0,,0,0,0,,,1001A,,QN,,,EB JAMAICA AVE @ SUT,PHIN BLVD,0,1111,C,T,,,,BK,,2018,,0,,BUS LANE VIOLATION,,,
1488420749,HPV4771,NY,PAS,01/11/2023,98,VAN,TOYOT,P,0,40404,40404,20230409,83.0,83,83,951748,0083,0000,0346A,,K,F,1368,MADISON,,0,408,F2,,BBBBBBB,ALL,ALL,WH,0.0,2007,-,0,,,,,
4813200953,99407NB,NY,COM,11/21/2022,36,VAN,RAM,V,0,0,0,0,,0,0,0,,,1244P,,BK,,,WB N. CONDUIT BLVD @, 76TH ST,0,1180,B,T,,,,WH,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4817608808,KRU7873,NY,PAS,12/13/2022,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0442P,,QN,,,EB BOOTH MEMORIAL AV,E @ 174TH ST,0,1180,B,T,,,,WH,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4820248560,GEX1937,NY,PAS,12/31/2022,36,2DSD,HYUND,V,0,0,0,0,,0,0,0,,,1253P,,BX,,,NB E TREMONT AVE @ C,ROSS BRONX EXPWY,0,1180,B,T,,,,WH,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9000409858,40001NB,NY,COM,07/29/2022,20,VAN,RAM,T,29290,0,0,88888888,5.0,5,5,367361,T102,R,0317P,,NY,I,S,Prince St,45ft E/of Mulberry S,0,408,D,, YYYYYY,0700A,0600P,BROWN,,2021,,0,62,20-No Parking (Com Plate),,,
4800093181,KLG7084,NY,PAS,09/10/2022,36,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,1103A,,QN,,,SB WOODHAVEN BLVD @,81ST AVE,0,1180,B,T,,,,BK,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
2007181976,LPN2291,PA,PAS,09/01/2022,21,2DSD,FORD,S,28990,14040,14240,0,112.0,112,0,628865,QW06,,1144A,00000,Qns,F,67-98,AUSTIN STREET,,0,408,d1,,   Y,1130A,0100P,YW,,0,,0,,No Parking Street Cleaning,,,
4799061100,KKU3423,NY,PAS,09/09/2022,36,4DSD,AUDI,V,0,0,0,0,,0,0,0,,,0248A,,BK,,,WB OLD FULTON ST @ H,ENRY ST,0,1180,B,T,,,,BL,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4804614412,KND4287,NY,PAS,10/04/2022,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,1116A,,BK,,,EB 65TH ST @ 16TH AV,E,0,1180,B,T,,,,BK,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9024300733,KRX2301,NY,PAS,12/12/2022,19,4DSD,NISSA,T,19450,24890,10210,20230915,25.0,25,25,371222,T103,H,0259P,,NY,F,175,E 125th St,,0,408,C3,,YYYYYYY,,,WH,,2020,,0,30,19-No Stand (bus stop),,,
4024873260,T687643C,NY,OMT,06/28/2022,5,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0814A,,QN,,,NB MAIN ST @ 39TH AV,E,0,1111,C,T,,,,BK,,2016,,0,,BUS LANE VIOLATION,,,
4798891083,QMNY78,FL,PAS,09/05/2022,36,4D,HYUND,V,0,0,0,0,,0,0,0,,,0943A,,QN,,,WB N CONDUIT AVE @ S,PRINGFIELD BLVD,0,1180,B,T,,,,BLK,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9005794306,KMX6087,NY,PAS,09/24/2022,37,PICK,GMC,T,8540,0,0,20231024,114.0,114,114,368917,T401,Q,1053A,1024A,Q,I,E,34th St,15ft S/of 30th Ave,0,408,H1,, YYYYYY,0900A,0700P,WH,,2021,415040,0,52-A,37-Expired Parking Meter,,,
4799212497,JEY3818,NY,PAS,09/06/2022,36,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,1246A,,QN,,,WB LINDEN BLVD @ AMB,ER ST,0,1180,B,T,,,,GY,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9019431304,XGHY74,NJ,PAS,11/23/2022,17,TR/C,HIN,T,10410,17590,17610,20221188,14.0,14,14,370849,T102,F,1119A,,NY,O,292,5th Ave,,0,408,C4,,YYYYYYY,,,WHITE,,0,,0,99,17-No Stand (exc auth veh),,,
4821371947,DMK2854,NY,PAS,01/07/2023,36,4DSD,HYUND,V,0,0,0,0,,0,0,0,,,1027A,,QN,,,EB ASTORIA BLVD S @,44TH ST,0,1180,B,T,,,,BR,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4813794403,JBX5661,NC,PAS,11/25/2022,36,4S,BUICK,V,0,0,0,0,,0,0,0,,,0617P,,BK,,,NB KNAPP ST @ VOORHI,ES AVE,0,1180,B,T,,,,,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
5122853927,LRM7134,PA,PAS,08/20/2022,7,SDN,NISSA,V,0,0,0,0,,0,0,0,,,0630P,,BX,,,E 135TH ST (W/B) @ A,LEXANDER AVE,0,1111,D,T,,,,,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
4790297240,CGP1928,NY,PAS,08/06/2022,36,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0841A,,QN,,,WB NORTHERN BLVD @ F,RANCIS LEWIS BLVD,0,1180,B,T,,,,GY,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786224649,U733HB,NY,PAS,07/08/2022,36,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0212P,,ST,,,NB TRANTOR PL @ DIXO,N AVE,0,1180,B,T,,,,WH,,2008,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9006081991,55955NC,NY,COM,10/06/2022,20,VAN,RAM,T,10410,18370,18390,20240831,19.0,19,19,338894,T103,GG,1020A,,NY,F,880,5th Ave,,0,408,D,, YYYYY,0700A,0700P,BL,,2022,,0,43,20-No Parking (Com Plate),,,
4803163443,DL45892,IL,PAS,09/26/2022,36,PASS,HONDA,V,0,13495,0,0,,0,0,0,,,0759A,,QN,,,EB QUEENS BLVD @ 66T,H RD,0,1180,B,T,,,,,,2006,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8914196902,HSF8217,NY,PAS,08/09/2022,20,SUBN,TOYOT,T,34150,0,0,20230820,10.0,10,10,358583,T102,L,0434P,,NY,I,N,W 19th St,40ft E/of 11th Ave,0,408,D,, YYYYY,0800A,0600P,WH,,2011,,0,99,20A-No Parking (Non-COM),,,
5122230950,KSW8878,NY,PAS,07/20/2022,7,4DSD,LEXUS,V,0,0,0,0,,0,0,0,,,0445P,,BX,,,BRONX RIVER PKWY OFF, RAMP (S/B) @ E/B BR,0,1111,D,T,,,,BK,,2008,,0,,FAILURE TO STOP AT RED LIGHT,,,
4787087022,KWM1590,NY,PAS,07/14/2022,36,4DSD,BMW,V,0,0,0,0,,0,0,0,,,0825P,,ST,,,WB HENDERSON AVE @ T,YSEN ST,0,1180,B,T,,,,GY,,2002,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8825648996,KFM5468,NY,PAS,11/03/2022,70,SUBN,MERCU,T,10240,7890,7990,20221029,114.0,114,114,363999,T401,S,1053A,,Q,O,30-36,45th St,,0,408,J3,,YYYYYYY,,,GR,,2002,,0,24,70A-Reg. Sticker Expired (NYS),,,
4804335420,FWY9272,NY,PAS,10/05/2022,36,4DSD,HONDA,V,10350,40404,40404,0,,0,0,0,,,0841A,,BK,,,SB 4TH AVE @ 99TH ST,,0,1180,B,T,,,,GY,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4790068699,KTW5835,NY,PAS,08/04/2022,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0824P,,BX,,,SB HENRY HUDSON PKWY, W @ MANHATTAN COLLE,0,1180,B,T,,,,WH,,2022,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9022113954,KDY9268,NY,PAS,12/21/2022,38,SUBN,KIA,T,16850,15350,44890,20241101,1.0,1,1,363518,T105,J,0147P,,NY,F,150,Duane St,,0,408,H1,, YYYYYY,0900A,0700P,WH,,2021,101976.0,0,070,38-Failure to Dsplay Meter Rec,,,
4790988673,T626135C,NY,OMT,08/08/2022,36,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0822P,,ST,,,EB HYLAN BLVD @ CUNN,INGHAM RD,0,1180,B,T,,,,WH,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
1489000008,BE89269,CT,PAS,10/27/2022,40,SUBN,FORD,P,72620,61220,15520,20241109,49.0,49,49,970206,0049,0000,0242A,,BX,F,1913,WALLACE AVE,,0,408,5,,BBBBBBB,ALL,ALL,BROWN,0.0,2011,-,0,,,,,
1486641970,JNB1949,NY,PAS,11/27/2022,46,SUBN,HONDA,P,49220,36420,64620,20231216,44.0,44,44,966070,0044,0000,0400A,0320A,BX,F,200,MARCY PL,,0,408,F1,,BBBBBBB,ALL,ALL,WHI,0.0,2018,-,0,,,,,
9023312223,RKG6534,GA,PAS,12/14/2022,31,4DSD,ME/BE,T,34270,0,0,20220788,13.0,13,13,372288,T102,F,0320P,,NY,I,N,W 25th St,30ft W/of 5th Ave,0,408,L3,, YYYYY,0700A,0700P,BLUE,,0,,0,99,31-No Stand (Com. Mtr. Zone),,,
2007226248,IQER88,FL,PAS,09/16/2022,21,VAN,HONDA,S,77350,60520,65520,0,41.0,41,0,0,BX02,,0406A,00000,Bronx,F,652,WHITTIER STREET,,0,408,d1,, Y  Y,0300A,0600A,GY,,0,,0,,No Parking Street Cleaning,,,
9015751195,KRN1874,NY,PAS,10/30/2022,20,SUBN,VOLVO,T,17170,12210,12310,20231019,9.0,9,9,362626,T102,A,0646A,,NY,O,649,E 9th St,,0,408,D,,YYYYYYY,,,BL,,2022,,0,A,20A-No Parking (Non-COM),,,
2009002430,T687635C,NY,OMT,10/31/2022,21,4DSD,TOYOT,S,28830,67780,23030,20230228,60.0,60,0,956101,KS13,,0821A,00000,Kings,O,3260,CONEY ISLAND AVENUE,,0,408,d1,,YYYYYY,0800A,0830A,BK,,2017,,0,,No Parking Street Cleaning,,,
4798949711,CAI8232,GA,PAS,09/05/2022,36,MP,Volks,V,0,0,0,0,,0,0,0,,,1008P,,BK,,,WB FLUSHING AVE @ HA,LL ST,0,1180,B,T,,,,BLUE,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
1489766893,KYB7560,NY,PAS,10/21/2022,40,SDN,DODGE,P,83930,54100,52130,0,83.0,83,165,973450,0165,0000,0913P,,K,O,264,SUYDAM ST,,0,408,F2,,BBBBBBB,ALL,ALL,GREY,0.0,2017,-,0,,,,,
9003020450,82195ML,NY,COM,08/05/2022,69,PICK,FORD,T,17650,10410,25390,20221031,14.0,14,14,370849,T102,F,0729A,,NY,F,1,E 33rd St,,0,408,H1,, YYYYY,0700A,0700P,WHITE,,2018,103197,0,99,69-Fail to Dsp Prking Mtr Rcpt,,,
9009854206,KBB455,MN,PAS,10/07/2022,40,4DSD,MAZDA,T,83530,61030,48730,20228888,75.0,75,75,355553,T802,A,1011P,,K,O,79,Sunnyside Ave,,0,408,E2,,YYYYYYY,,,WHITE,,0,,0,M,40-Fire Hydrant,,,
9008511587,KFA4189,NY,PAS,09/15/2022,70,4DSD,MAZDA,T,10010,0,0,20220909,13.0,13,13,367348,T102,P,0532P,,NY,F,390,1st Ave,SR,0,408,J3,,YYYYYYY,,,BL,,2012,,0,99,70A-Reg. Sticker Expired (NYS),,,
2008613537,JDR1326,NY,PAS,10/13/2022,21,SUBN,MAZDA,S,44,26040,10645,20220928,40.0,40,0,0,BX01,,0201A,00000,Bronx,F,530,EXTERIOR STREET,,0,408,d1,,   Y,1200A,0300A,BK,,2013,,0,,No Parking Street Cleaning,,,
4024851172,T806195C,NY,OMT,06/26/2022,5,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0802P,,MN,,,WB E 14TH STREET @ 3,RD AVE,0,1111,C,T,,,,BL,,2019,,0,,BUS LANE VIOLATION,,,
4822635983,GHF3022,NY,PAS,01/15/2023,36,SUBN,ACURA,V,0,0,0,0,,0,0,0,,,1050A,,BX,,,EB E GUN HILL RD @ B,ARNES AVE,0,1180,B,T,,,,RD,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9013958576,F67PHU,NJ,PAS,11/07/2022,74,SUBN,TOYOT,T,24890,18830,18850,88888888,19.0,19,19,362192,T103,S,1255P,,NY,O,1434,Lexington Ave,,0,408,J2,,YYYYYYY,,,RED,,0,,0,20,74A-Improperly Displayed Plate,,,
4028370425,HVV5757,NY,PAS,01/15/2023,5,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0109P,,MN,,,WB W 181ST ST @ AUDU,BON AVE,0,1111,C,T,,,,BK,,2020,,0,,BUS LANE VIOLATION,,,
9013576310,12069MJ,NY,COM,10/27/2022,20,VAN,FRUEH,T,13310,31990,25190,88888888,6.0,6,6,358901,T102,L,0233P,,NY,F,180,Bleecker St,,0,408,D,,YYYYYYY,0600A,0600P,BROWN,,2016,,0,H,20-No Parking (Com Plate),,,
9016341171,73627NA,NY,COM,11/08/2022,70,VAN,RAM,T,27300,68420,30920,20221031,46.0,46,46,373118,T201,A,1149A,,BX,F,303,E 188th St,,0,408,J3,,YYYYYYY,,,WH,,2017,,0,02,70A-Reg. Sticker Expired (NYS),,,
9024092127,KRS2909,NY,999,01/09/2023,19,4DSD,ALFAR,T,22550,33990,48200,88888888,120.0,120,120,362593,T303,A,1038A,,R,F,5,Central Ave,,0,408,C3,,YYYYYYY,,,RED,,0,,0,01-A,19-No Stand (bus stop),,,
4028057486,34430ND,NY,COM,12/28/2022,5,VAN,FORD,V,0,0,0,0,,0,0,0,,,0444P,,QN,,,NB MAIN ST @ 39TH AV,E,0,1111,C,T,,,,WH,,2022,,0,,BUS LANE VIOLATION,,,
8865737748,41382MC,NY,COM,08/16/2022,69,VAN,FORD,T,17690,0,0,88888888,14.0,14,14,370872,T106,P,1244P,,NY,I,S,E 35th St,30ft E/of Madison Av,0,408,H1,, YYYYYY,0700A,0600P,WHITE,,2011,104408,0,15,69-Fail to Dsp Prking Mtr Rcpt,,,
4813316372,GRP4609,NY,PAS,11/20/2022,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0739A,,MN,,,NB MADISON AVE @ E 1,15TH ST,0,1180,B,T,,,,BK,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8937295921,X2395Z,NJ,PAS,09/12/2022,38,VAN,CHEVR,T,34470,10610,10810,20228888,14.0,14,14,330487,T501,B,0655P,,NY,F,213,W 35th St,,0,408,H1,, YYYYY,0600P,1200A,WHITE,,0,106970,0,99,38-Failure to Dsplay Meter Rec,,,
